,index,Sentence,labels
2171,3244," Mir ist auch klar geworden, dass ich mein ganzes weiteres Leben da höllisch aufpassen muss.",0
795,4621," Aber Suchtverhalten findet seinen Weg, bei mir eben über die Nahrung.",0
1978,287," Wenn ich so weitermache, passen mir bald die Jeanshosen nicht mehr, die ich nach langer Zeit endlich wieder anziehen konnte.",0
3239,4379,  Ich bin stolz auf mich.,0
8045,1329,Wir können uns mit Chemie ausstopfen.,0
9717,4098,888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884 888-349-8884-8888888-88888-88888-88888-88888-88888-888-888-8884-34984 888-349-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-888-8-888-888-888-888-888-888-888-888-888-8-8-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-84-3498-3-498-888-8-8-3-498-3-498-88-3498-8-8-8-8-3-498-3-498-8-88-3498-88-3498-88-3498-88-3498-88-88-88-3498-88-3498-88-88-88-88-88-88-88-88-349-88-349-88-88-88-88-88-88-88-88-88-88-88-88-349-88-88-88-88-88-88-88-88-88-88-349-88-88-88-88-88-88-88-88-88-88-88-88-88-349-88-349-88-,0
8411,598,Ich fühle mich wie in einem Behandlungszentrum.,0
3245,3400," Ich schäme mich zwar immer noch sehr wegen meines Aussehens, aber es geht mal besser und mal schlechter.",0
1296,298, Das muß sich noch ändern- ich weiß.,0
7547,3269,"Ich esse getrocknete Apfelringe, wenn es schlecht ist.",2
9556,4014,"Ich denke, ein Heilmittel wäre nicht falsch, selbst wenn ich nur einmal mit dem neuen Ernährungsberater zusammen wäre.",0
3120,3696,"  Danke ihr llieben, Weiter geht die Fahrt, nächstes Ziel 95 kg.",0
5018,285,"Ich werde wütend darüber, werde hungrig und esse wieder irrational.",1
6284,1375,"Essen ist nicht das Wichtigste im Leben, man kann gut miteinander auskommen und glücklich sein.",0
4592,1191,Gesundes Cholesterin...,1
2908,514," Abends gibt es dann entweder Quark, Joghurt oder Obst, manchmal, wenn ich mittags gut gegessen habe, komme ich auch ohne Abendessen aus.",1
3895,4050,Ich ging für eine kurze Zeit einkaufen und ging mit weniger Geld in meiner Brieftasche nach Hause.,1
6451,4315,"Ich habe eine Menge Geld zu kaufen nach 60-80 Kilogramm Rückgang, weil ich eine zusätzliche Sparbox.",2
5556,4659,"Ich denke, es ist in Ordnung, aber ich weiß meine Situation nicht zu schätzen.",0
8779,4679,Nur das Essen kann so gut funktionieren.,0
4374,859,Ich habe eine Gemüsepfanne aus dem WW gemacht und es war großartig.,1
1954,484," (Nein, ich bin kein Borderliner)  ich bin auf jeden Fall auf meine Therapie sehr gespannt, und hoffe noch mehr Antworten zu bekommen, als ich die schon allein von Vorgesprächen bei verschiedenen Psychologen bekommen habe.",0
7550,4005,"Ich weiß nicht, was ich darüber denken soll, warum ich so hart bin und was mir in letzter Zeit passiert ist.",0
1093,231," (Bedeutet: ich versuche dem Ganzen die Brisanz zu nehmen und es als ""normal"" anzusehen, dadurch wird es nicht mehr in den Vordegrund gehoben und als alleinig massgebend betrachtet)  oder   Ja, wenn schon dann richtig.",1
9631,2665,Vor zwei Jahren wärst du viel umgezogen und hättest viel gesessen.,1
1801,2722,ich hab über Ernährung erstmal alles gelernt..,1
9495,1081,Ich habe große Aggressionen gegen mich selbst.,0
8536,1418,"Ich glaube, ich habe das Risiko übernommen.",1
4608,294,"Ich erinnerte mich, dass ich mehr trinken muss, um das ""tote"" Gefühl des Hungers verschwinden zu lassen.",0
722,1576, Was kaufe ich ein?,0
5725,97,"Ich sagte mir, wenn das Experiment nicht funktioniert, ist es nur eine Operation, die unvermeidlich ist.",2
186,3281," Gesundes Essen, dass meinem Körper gut tut.",0
4820,3972,"Ich habe dafür gesorgt, dass ich mehr Gemüse gegessen habe.",1
4518,4550,Ich war früher in der Nähe der UHU und jetzt sind es 5 Pfund mehr.,0
4699,1075,"Ich will jetzt mit meiner Familie leben, aber was soll ich sagen?",0
2131,4400," Ich erstelle mir einen Wochenplan mit den Gerichten, die ich gerne esse.",2
8258,4568,"Wenn ich einen leichten Hunger spüre, trinke ich etwas und fühle mich besser.",1
7523,4046,Ich esse nur einmal am Tag Obst.,2
2063,4214,  Nur mit den kleinen Mengen habe ich noch so meine Probleme.,0
2780,3177," Und natürlich viele Dinge, die ich machen will.",1
5758,752,"Ich freue mich, dass es nach ein paar Tagen wieder mit meiner Annahme weitergeht.",1
2170,1972,  Hallo Catweazle*1  Zufrieden bin ich damit lange nicht.,0
7074,2678,Genau darum mache ich mir Sorgen.,0
2679,2883, Ich fühle mich gerade wie eine gefräßige Raupe...,0
7211,2099,"Ich habe nicht nur die Sachen, die Sie immer werfen in das Auto, aber ich habe wirklich darüber nachgedacht.",1
8568,4391,"Wenn die Gedanken des Essens am Abend kommen, werde ich stärker und stärker, und manchmal muss ich in die Küche gehen, um etwas zu bekommen.",0
2753,2354," ich habe für das Projekt Abnahme 2 Jahre reserviert, habe 1/4 um und 1/3 geschafft - ich bin positiv optimistisch, dass es so weiter gehen könnte.",0
6657,4091,"Ich nenne es gerne die ""Befestigungsphase"", da ich das Abendessen abgesagt habe und es jetzt wieder habe.",1
8608,3260,"Gestern war der leichteste Tag des Jahres mit 1,5 Kilo Reduktion.",0
6269,4084,"Wenn Sie abnehmen wollen, müssen Sie es verlieren.",0
8625,2301,Die Bewegung ist noch zu klein.,0
3185,1190,"ich achte schon auf ungesunde Fette, auf Fette generell...",1
1112,2780," Aber ich gebe die Hoffnung nicht auf, dass ich mich selbst immer wieder aus der Suchtspirale befreien kann.",0
7224,2976,"Ich hoffe, ich kann bald etwas bewegen.",0
2405,4682," Naja, und das Wiegen der Zutaten nervt mich auch.",0
4198,1740,Es gibt externe Links in dieser Referenz.,1
2976,4335,  Mir war es schon fast ein bisschen peinlich.,0
6699,2882,"Mir fällt kein Grund ein, ein paar Übungen zu machen.",0
4338,2175,"Ich bin so verzweifelt, dass ich wegen der Menge an Essen sehr schwer ausgestopft werde.",0
9048,1533,"Guten Morgen, sah mich nur in den Spiegel und dachte, aber Sie können die fehlenden 15 Gramm sehen.",0
4212,3722,Ich hatte etwas Hochkalorisches gegessen und hätte es nicht erwartet.,1
5702,878,"Ich hatte nicht genug Zeit, alles zu tun, nachdem ich dieses Problem zwei Monate lang hatte.",0
2923,4294," Bin zwar immer noch nicht weiter in meiner Entscheidung, aber ohne das Gespräch im 2.",0
5857,4071,"Cannelloni wanderte herum, bis alles leer war.",1
6958,3965,Ich muss mindestens 3 Portionen Milchprodukte pro Tag essen.,1
4945,692,"Dank meines Gewichts blieb ich bei der Band, trotz meiner Augen auf der Suche nach der Ellipse.",1
1837,1529, Ich kann besser auf`s Gute mittagessen verzichten als auf Frühstück.,0
5760,3243,"Ich bin mir ziemlich sicher, dass es ein Essensproblem ist.",0
1798,3061,"Knie kaputt,extremes Schnarchen,weite Strecken gehen nicht möglich.",0
8004,345,Ich werde in meiner Gegend mehr Unterstützung bekommen.,2
304,1778," Ich versuche es auch immer wieder, aber irgendwann klappts einfach nicht mehr und ich esse wieder.",0
8867,2452,Ich darf nicht über das Thema Therapie nachdenken.,0
2371,4493,"   Jetzt wenn es so heiss ist, trinke ich viel Wasser und esse weniger.",1
817,2968, Morgen hole ich mir die Bescheinigung ab dafür.,2
7665,1298,"Ich glaube nicht, dass ich mit meinem kleinen Problem zwischen den beiden recht habe.",0
1839,3234, Und ich hab festgestellt dass ich ein kohlehydratjunkie bin    Danke nochmal für eure Hilfe ,0
4054,2623,"Ich weiß, was gut und was schlecht ist, das wissen wir alle hier.",0
3748,3233," Und ich merke ich muss mich mehr über Lebensmittel informieren ,lesen....",0
2220,3833," Davon habe ich noch eine Fussheberparese, was schneller Sport unmöglich macht.",0
7012,1024,Es war schwierig und lernend.,1
1151,2660, Nun bin ich nicht mehr die Jüngste und mit Sicherheit die Dickste und mag mich nicht immer den Blicken der anderen Teilnehmer (meist junge athletische Studenten) aussetzen.,0
3711,1867,  in 6 Monaten messe ich den Mist noch einmal....,2
1365,3144," Tut sich da nichts, lande ich immer wieder an der gleichen Stelle: ESSEN!",0
4761,4591,"Wenn ich mehr sehen kann, dass ich im Moment nichts will, aber das muss ich nicht, und ich fühle mich nicht einfach wie einfühlsam, dann genieße ich vielleicht etwas anderes, um es zu kompensieren.",0
3559,2764," Gerade weil ich ja beruflich damit zu tun habe, sind mir die Folgeschäden sehr präsent.",0
6760,3150,"Ich brauche Hilfe von außen, wenn ich im Notfall bin.",0
4839,3051,Habe ich eine Chance auf Unsterblichkeit?,0
7549,4005,"Ich weiß nicht, was ich darüber denken soll, warum ich so hart bin und was mir in letzter Zeit passiert ist.",0
6994,151,Vollkorn und Hartweizen sind die einzigen qualitativ hochwertigen Weißmehlprodukte.,1
5803,3205,Das Essen meiner Mutter war zu viel für sie.,1
4276,267,Ich habe heute auch einen Nachtisch gegessen.,1
3435,4149,"  Den ganzen Morgen habe ich jetzt schon damit verbracht, ein bisschen was über das MMK zu lesen.",1
431,1361," Ich möchte bestimmte Dinge tun können, die früher selbstverständlich waren, die für andere selbstverständlich sind.",0
298,2520, Aber vielleicht schaffe ich es ein paar Kilos abzunehmen.,0
5716,4034,Ich werde nicht abnehmen.,0
6177,3422,"Viel Gemüse, viel Wasser und viel Essen.",1
8601,541,"Ich koche 2,5 Liter Tee in einem Topf.",1
8759,3366,Kaffee und Mineralwasser sind gut für Sie.,1
6795,355,"Ist es möglich, Gewicht zu verlieren, ohne eine Operation?",0
9613,3800,"Ich rieche und sorge für sie, wenn ich ihnen den Konsum verbiete.",1
2741,1536,"  gestern abend als das Brot fertig war,konnte ich mich nicht beherschen und hab drei kleine Scheiben gegessen.",1
8051,3023,Ich bin nicht in der Gegend.,0
6670,3720,"Wenn ich diesen Schmerz kriege, werde ich immer wieder gezerrt.",0
6128,558,"Mein Hunger vergeht, weil ich mich selbst reingelegt habe.",1
8241,3010,Ich telefoniere nicht in meiner Firma.,1
2710,99, Kann heute kaum an der Keksdose vorbeigehen.,0
4335,961,"Immer, wenn ich ein Stück Kuchen bekomme, bekomme ich ein paar Stücke.",1
8587,1180,Alles war ausgetrocknet.,0
5315,3982,"Die Form der Therapie oder zumindest der Therapeut zu ändern, ist etwas, das ich tun möchte.",0
122,4667," Letztes Jahr musste ich mich wegen den Achillessehnen mehr zurücknehmen, aber die sind jetzt wieder besser, deshalb hoffe ich, dass ich dieses Jahr mehr machen kann.",0
8931,3758,"Es ist schön, wenn das Leben schön ist.",0
8073,1409,"Ich glaube nicht, dass du durch die Op...",0
7101,4534,Ich will hin und wieder 30 Minuten in den Heimtrainer.,2
5371,3272,Ich mag meine Diät.,0
9478,3945,Ich habe meine Pläne mehr oder weniger weiterverfolgt.,1
6992,4473,"Don 't Gewicht zu verlieren, so schnell wie Sie verlieren es in den ersten zwei Wochen.",0
5504,2547,Ich würde lieber den Kopf in den Sand und den Dummy vor mich legen und das so genannte würde mich immer wieder nach unten ziehen.,0
8964,53,"Ich musste in einem Vergnügungspark aus meinem Fahrzeug raus, weil die Sicherheitsfunktionen wegen meiner Masse nicht funktionierten.",0
7502,3417,Es lohnt sich für mich.,0
3562,1656," Ich kann nun nicht mehr nachvollziehen,warum ich jemals gedacht habe, ich müßte mich unters Messer legen um etwas zu erreichen,was ich schon habe.",0
6914,368,Ich kriege nicht genug von meinen Sachen.,1
7264,472,"Ich litt nicht unter Essattacken, aber manchmal aß ich aus Langeweile oder aus Frustration, aber nie, bis ich erbrach.",1
1879,4480," Womit ich jedoch noch etwas Mühe habe, ist Stillstand oder Zunahmen.",0
6731,1115,Ich mache etwas.,2
421,2955, Leider insbesondere an den Beinen und dem Po.,0
1415,1897, Ich will es erstmal ohne OP versuchen.,0
2478,4439," Treppensteigen, Kniebeugen, Kraftsport...",1
4132,1189,Ich möchte das ändern.,0
3103,4466,"  Ja, das ist super - war heute wieder eine Stunde unterwegs.",1
2381,3596, Aber anders gehts ja nicht...,0
1723,1254,"  In den Ticker trage ich es aber erst ein, wenn ich die Freitagswiegung mache ;) könnte doch noch klappen zu meinem Geburtstag die 140 zu knacken  :zwinkert:  Was das das Übel jeden Monat angeht, ODIN sei DANK, habe ich damit nix am Hut    LG Brandon",0
1352,2844,"  Heute Abend will ich eine Runde mit den Stöcken drehen, langsam wieder damit anfangen auf einer Strecke, wo auch eine Bank steht, falls ich sie brauche.",2
9310,1638,Die Diät funktioniert allein.,0
7785,2160,"Es ist nicht richtig, in diesem Fall Süßigkeiten zu schnappen.",0
8335,2215,"Die Tatsache, dass es mir gezeigt hat, wie schnell und unaufhaltsam ich zu alten Verhaltensmustern zurückkehren kann, beunruhigt mich.",0
1751,1107,"  Aber seit dem Erlebnis halte ich nimmer viel von Hungerkuren, wie ich erst letzte woche bei der Ernährungsberatung merken konnte muss Abnehmen nicht unbedingt Verzicht sein, es ist eher eine Form der Mäßigung.",0
630,927, und dieses ich schaffe es wieder nicht..,0
5488,1502,"Ich habe den ganzen Tag darüber nachgedacht, aber ich kann es nicht verstehen.",1
238,476,"  Mal ganz ehrlich, wenn wir mit dem Essen umgehen könnten, wären wir alle nicht so übergewichtig geworden!!",0
6459,3464,Ich freue mich wieder auf die UHU.,0
9301,4011,"Ich kann malen und nicht über Lebensmittel denken, was positiv ist.",1
8125,1698,"Ich bin glücklich, wieder gesund essen zu können und meine Essgewohnheiten zu mäßigen.",0
1468,65,  hallo ihr lieben  ich habe es endlich geschafft mich durch zu ringen und bin mit meinen eltern endlich zu den weight watchers.,1
3395,153,"   Dann hab ich jeden Samstag Mittag geschlemmt was immer ich Lust hatte, meistens Chinese:-) Mit fast keiner Ausnahme.",1
9469,3849,"Ich esse, wenn der innere Schweinehund gewinnt.",0
8636,2923,Sie können jetzt ihr eigenes Frühstück kochen.,2
6921,3098,"Wenn du wirklich deine Esssucht beenden willst, kann ich dir das sagen!",0
1936,1772, Hauptsache es bewegt sich was...,0
5775,3659,Ich mache das nur für einen Essenswechsel.,1
543,623,"  Ich habe festgestellt, dass in meinem Fall zumindestens, ist es wirklich wichtig, bei dem Zeiten der Mahlzeiten genauso konsequent zu sein, wie beim Sport oder sonstigen Sachen...",0
960,3519," Auch habe ich Angst, nach der nächsten Diät noch dicker zu werden.",0
9590,3656,"Ich bin in der Lage, mit meiner Diät diese Woche zu gehen.",0
9060,3481,Und dann ist es erstaunlich.,0
4700,1075,"Ich will jetzt mit meiner Familie leben, aber was soll ich dir sagen?",0
7709,3249,Die Differenz von minus 14 Kilogramm ist besser als die Differenz von minus 11 Kilogramm.,0
952,1483," ich kann es aber,und es hat sich toll angefühlt,für mich zu sorgen und aufzuhören,weil ich satt war.",0
6953,4566,Es gibt keine Erhöhung mehr.,0
5924,885,"Ich habe viel gelernt, aber das Studium ist zurück und ich bekomme nicht mehr seltsam.",0
7556,1943,Einfach um mehr Informationen zu erhalten.,0
5510,3629,Nach unserem Urlaub haben wir das gemeinsam begonnen und sind jetzt für zwei Wochen gegangen.,1
4497,2632,Ich nahm an einem Online-Programm mit meiner Krankenkasse teil.,1
3511,2333," Ich habe heute, quasi als i-Tüpfelchen mein Blutbild bekommen...",0
3075,2942,  Gestern habe ich mich erstmal mit viel Gemüse eingedeckt.,1
3746,2094," ich esse nicht viel, habe keine fressatacken und auch sonst gibt es bei mir eher wenig naschereien.",1
4281,87,"Es wird auf eine andere Weise weitergehen, wenn es besser wird.",0
1167,4697, Ich habe Montags immer mein Wiegetag und meine Waage ist sehr gemein gewesen.,0
5728,4652,"Ich will keine Operation, vor allem nicht, weil ich die Einschränkungen, die das mit sich bringt, nicht will, also Schmerz, Übelkeit, Erbrechen, Absetzen, keine leeren Lebensmittel und so weiter und so fort.",0
3999,2870,"Ich würde mich freuen, wenn ich 120 Kilo erreichen könnte.",0
9766,3322,"Ich habe nicht die ganze Zeit Hunger, weil ich die ganze Zeit verhungere.",0
5970,3415,"Ich kenne alle hier und denke immer darüber nach, was die Leute denken.",0
6543,2608,Unser Familienleben wird von meinen Essensvolumina beeinflusst sein.,0
8007,3670,Dies ist zu Beginn des Rückgangs möglich.,0
2020,3480, Und es muss auch nicht viel sein.,1
9350,4205,"Ich kann nicht aufhören zu erbrechen, wenn ich in den Spiegel schaue.",0
290,971," Es muss nur noch eine Hantel-Funktionsbank aufgestellt werden, meine Erkältung muss sich verabschieden und dann geht es los.",0
6931,2788,"Ich laufe seit dieser Woche mehr, also parke ich weiter weg, damit ich schneller an mein Ziel kommen kann.",1
5102,997,"Es war zu spät für mich zu erkennen, dass ich etwas ändern muss.",0
756,3201,darum hab ich mir kleine Ziele gesetzt um bei einem Ausrutscher das Ziel trotzdem noch erreichen zu können....,1
9398,1644,Ich war gestern zum ersten Mal in meinem Leben tauglich.,1
2996,2861, Der Großteil der Psychologen geht nach Schema F vor oder ich kam mir teilweise wie ein Versuchskaninchen vor.,0
3863,4238,"Es gibt eine Notwendigkeit, viele ADs und NLs zu nehmen, um Gewicht zu verlieren.",0
5009,1996,Nach diesem Schritt zweifelte ich mehr an mir selbst.,0
5231,807,"Das Problem war nur mit mir und vielen anderen Leuten, die ich auf lange Sicht nicht aushielt und ist sehr schnell wieder in altes Verhalten zurück.",0
8261,4367,"Es ist nicht möglich, Ihre eigenen Obstjoghurts im Moment zu machen, aber Sie können sie kaufen.",1
7181,596,"Es geht wieder hinauf, obwohl ich nach Essen schaue und nur weinen kann.",0
7541,4163,Es fühlt sich an wie ein Versager.,0
9755,3276,"Ich beschloss, Getreide zu ersetzen, aufhören mit Zucker und kochen meine Lieblingsspeisen in einer Weise, dass es schmeckt gut, dass ich beschlossen, dies zu tun.",2
