,index,Sentence,labels
3554,174," Gut - Mittags hab ich eine Stunde Pause und da gibt es immer warm, ich kann nach Hause fahren und da wärme ich meist vom Vortag auf, Gemüse frisch dazu.",1
3601,1589," Manchmal Mittags ein klein wenig,aber meistens auch Mittags nicht.",1
2414,2992, Dann kann ja jetzt nichts mehr passieren.,0
3208,84,"  So ich habe es geschafft, über meinen Geburtstag und zwei Trauerfeiern in der Familie nicht so sehr viel zuzunehmen, das ich es jetzt auch schon wieder runter habe.",1
3498,4378,"  Ganz stolz habe ich heute festgestellt, dass ich abgenommen habe, ok von einem Tag kann man ja noch von Schwankungen reden, aber normalerweise bin ich nach einem Festessen immer etwas schwerer.",0
4973,690,Etwas harte Arbeit.,1
281,4284,"  Ich reduziere jetzt erstmal, nehme weiter ab und dann schauen wir mal  ",2
3439,219, Ich denke ich bin zur Zeit wieder auf dem richtigen weg.,0
1548,3302,"  Abnahme letzte Woche: 3,5 kg    ",0
3270,2769," Seit ein paar Wochen nun merke ich, dass diese extreme Sucht, immerzu an Essen zu denken, zu überlegen, ob man nicht was kleines Naschen kann, etc schwindet.",0
690,467,"Gedanken über Op's waren der Auslöser sich endlich einzugestehen, dass es langsam wirklich an der Zeit wäre, alle Leichen anständig zu begraben...",1
4312,2305,Es gibt externe Links auf der offiziellen Website.,2
895,2318,"  Ich denke mein Zweifeln kommt primär daher, dass ich schon ein mal auf konservativem Wege ~45kg abgenommen habe und ich deswegen weiß dass es theoretisch geht.",0
1693,2373, und ich komme so natürlich meinem grossen Traum immer näher.,0
5245,2169,"Ich weiß, dass sie falsch liegen.",0
3187,1467," Keine Rücksichtslosen Angriffe aus dem Hinterhalt, die mich zum Kühlschrank getrieben haben, Jahr für Jahr....",0
4760,4355,Sogar eine kleine Puppe oder Schnitt.,1
1207,2030," Ich komme im Ernährungstagebuch auf meine 110g (0,8g pro Kilogramm Körpergewicht).",1
2105,3841," Aber das Gewicht zu halten, wäre ja auch schon ein Erfolg, und vielleicht kann man dann hin und wieder doch einen Diättag einschieben, um ganz langsam Gewicht zu verlieren.",0
3674,4286, 1 ist nun das Gewicht.,2
3729,344,"  Hallo Kiwi,  Deine Gedanken bestärken mich in dem Bemühen, es erst mal mit der Umstellung der Ernährung zu versuchen.",0
505,1890, also werde ich mir jetzt mal ein bißchen bewegung verschaffen.,2
4798,4321,Die Skala wird morgen nur einen kleinen Betrag zeigen.,0
1134,2772," ich konnte zwischen Kopf- und Magenhunger unterscheiden, welch ein Fortschritt   diese Erkenntnis hat mir schließlich geholfen mich auf meinen Körper zu konzentrieren und Disziplin, die ich mit Essen nie in Verbindung bringen konnte, einzuhalten der Rest meiner Abnahme lief schließlich dann wie von alleine meine Gedanken kreisen noch heute ums Essen, Heisshunger habe ich hin und wieder, aber das ist alles viel schwächer geworden, nicht mehr so präsent wie früher ich merke wenn ich satt bin, ich muß mir nur die nötige Zeit beim Essen nehmen und auch mal paar Minuten das Besteck zur Seite legen und dann kommt das Sättigungsgefühl, ich kann es natürlich auch ignorieren und weiter essen !!!",1
336,769, Allerdings schrecken mich die 2 wöchentlich verpflichtenden Termine im ersten halben Jahr total ab.,0
2276,3809,"  Tagsüber auf der Arbeit komme ich prima fast ohne Essen aus (Ablenkung) aber auch bei mir ist es abends so, dass alle Gedanken nur noch um das Essen kreisen!!",0
4199,2091,Das glaube ich nicht.,0
2360,4030, Ich muss mich aber dazu zwingen.,0
4929,3023,Ich bin noch nicht aus der Gegend.,0
4927,3023,Ich bin nicht in der Gegend von Adi.,0
1549,872,"Da ich hier im   Forum gelesen habe,daß man sich vor der OP Kohlenhydratarm ernähren  sollte,tu ich das jetzt auch .",1
3747,1495,"  Es hat sich eingeschlichen :   zuviel,auch wenns gesund ist.",0
928,3190,     Ein Ziel habe ich natürlich auch: 2-3 kg/Monat.,0
3618,4117," Ich bin auch schon vor dem Fernseher aufgewachsen als Kind, dh im Grunde habe ich mein Leben lang nichts anderes kennengelernt.",0
1956,3322," Ich habe ständig Hunger abends, weil ich vom Tag total ausgehungert bin.",0
331,4545,"  Doch momentan stinkt es mir gewaltig, in der Küche zu stehen und für mich alleine zu kochen.",0
4743,4224,Das ist nicht dasselbe wie vorher.,0
4077,347,"Meine Skala hat gezeigt, was ich will.",1
5082,2709,Ich mag das Training nicht besonders.,0
5099,2739,Es gibt immer noch eine Bewegung.,1
3118,2951,"  Hallo,   eigentlich will ich auf 65 kg abnehmen.",0
5531,2403,Ich war mit einem Kerl unterwegs.,0
324,2132," Aber ihr motiviert mich alle so sehr, dass ich mit einer ""Ernährungsumstellung"" begonnen habe und schon 6 Kilo angenommen habe.",1
3056,4037, Auch das verlangte MTT kann ich ja wegen dem Rücken schon nicht machen-  Tschüss,0
1340,1847," Der Unterscheied zu früher ist wohl der, das ich es mir heute wert bin,trotzdem weiterzugehen.",0
2590,1261," Nur,wer kann das schon?",0
1145,4496," dh doch, heute als ich auf die Waage stand, hatte ich wieder etwas weniger drauf.",0
174,795, Deshalb möchte ich heute anfangen meine Ernährung wieder umzustellen.,0
1546,244, Ich versuche es ja auch noch ohne OP...,1
5764,1805,Und dann essen.,0
2919,4450,"   Ich esse von 12,3 Uhr nichts mehr und das schaffe ich ganz  gut.",1
1431,3585,"   erst mal danke für deinen langen text :-)  ja das mit dem Gemüse ist eine gute Idee, das sollte ich mir vllt auch mal wieder angewöhnen.",0
1539,4113, Ich schlafe auch viel früher seitdem ich abends nicht mehr rein haue.,0
3622,2975,es bewegt sich etwas.,0
4556,756,Ich bin zu gut.,0
4348,461,Ich starte auf eine konventionelle Art und Weise.,1
1741,3159,"  Da ich jetzt im Winter mehr Zeit habe, werde ich mir einen Essensplan (Mittagessen) für die Woche machen.",2
4513,3987,"Es ist der beste Weg, bis jetzt zu fahren.",0
410,1002," Ich will es mir duch eine Op nicht zu ""leicht"" machen und bestrafe mich selbst.",0
1350,3742,   Ich bin dabei mich wieder gesünder zu ernähren und vorallem wieder mehr Gemüse und Obst zu essen.,1
5532,2403,Ich war mit einem Mann unterwegs.,0
2121,3788," Ich empfinde es so, als ob ich darauf angewiesen wäre.",0
2694,4424, Das Liegeergometer kommt auch alle 2 Tage zum Einsatz.,1
3379,3473," Nicht nur Körperliches ( Krankheit, Hormone, Cortison) hat mich dick werden lassen, sondern auch die seelischen Dinge, die Unsichtbaren (Verletzungen, Kränkungen, Lieblosigkeit, Einsamkeit).",0
3065,3034," Kein Weissmehl und Zucker mehr, weniger Obst und keine Gummibärchen.",1
5307,2565,Ich könnte mich mit meinem Sohn streiten.,0
1409,3210," Steht ein Gemüseauflauf vor mir, esse ich ihn gerne.",0
4831,4451,Ich bin wieder an einem schnellen.,1
1530,1604,"  So viele haben schwierigkeiten,soviele nehmen danach wieder zu.",0
4430,1521,Geh...,2
1043,565,"  Wie ich es heraus gelesen habe, wird man für falsches Essverhalten bestraft.",0
1637,4094, Also lasse ich es und versuche zumind das unnötige Langeweile-Zeug wegzulassen.,2
1007,1521, walken gehen...,2
2304,521, So was brauche ich ab und zu.,0
5204,526,Das Gleichgewicht blieb stehen.,0
4327,4080,Ich könnte ohnmächtig werden.,0
5679,1340,Das weiß ich schon eine Weile.,1
4937,3971,Der Weg zu gehen ist das.,0
4839,177,Ich konnte den ersten Satz auf der Skala sehen.,0
188,4228," Wenn ich keine Lust habe mich zu bewegen, dann verbringe ich eben den kinderfreien Tag auch mal komplett auf dem Sofa, anstatt mich zu bewegen, was für die Abnahme förderlicher wär, ..",1
1862,2504,  Ich mache grade 10in2 hat mir der Kardiologe empfohlen.,1
5005,617,Es war gut.,0
3232,580, :124: Und dieses T-Shirt möchte ich unbedingt auf dem Konzert tragen.,0
5522,2670,Ich habe keinen Körperteil...,0
3737,3878,  Diesen guten Weg bin ich am weiter gehen.,1
4806,4321,"Die Skala zeigt nur 105,00.",0
5562,7,"Was mache ich mit meiner Familie, wenn ich weg bin?",0
2513,301," Statt meinen ""Erfolg"" zu genießen, habe ich zu lange vor der Glotze gesessen und mir doch noch Erdnussflips ""reingezogen"".",1
4286,1710,Ich benutze es nicht sehr gut.,0
2843,4334," Kam derart ins Schnaufen, dass ich es in Etappen machen musste.",0
202,4305," Habe von 113 Kilos auf 108,0 Kilos abgenommen und das in recht kurzer Zeit.",0
2014,1664, Ich gebe mir den heutigen Tag noch und werde Morgen wieder anfangen FDDB zu schreiben.,2
4375,3192,Die heutigen Scale-Shows sind zwei Stunden Sport.,2
4756,4355,Eine Puppe oder ein Schnitt.,1
1990,1486,"  Guten Morgen zusammen,  heute sind es 8 Wochen....",1
5545,2860,Das lasse ich zu.,1
1039,2502, Ich habe schon mal 50kg abgenommen und dann wieder zugenommen.,0
1332,3938, Aber mit dem Essen hänge ich seit Silvester wieder zwischen den Seilen und 5kg sind wieder drauf.,1
1137,4464," Ich weiss auch eine Strecke, die mit dem Rollator genau eine Stunde dauert.",0
1795,1510," Ich mag nicht in ein Schwimmbad gehen, wo alle sehen können was aus meinem Körper geworden ist.",0
1886,365, Dazu mußte ich 4 l trinken und in 12 Wochen waren 7 Kilo weg!,1
4343,461,"Ich werde auch ""konventionell"" starten.",1
149,160," Man darf sich dann nur nicht verrückt machen, dass die Waage am anderen Tag natürlich hochgeht, aber wenn ich dann sofort wieder brav war, ging das schnell weg, es braucht dann aber schon jeweils viel Kraft, weil die Sucht immerzu stark und präsent ist.",1
1687,2802,  Mir machen gerade meine Beine mehr Angst.,0
2923,4294," Bin zwar immer noch nicht weiter in meiner Entscheidung, aber ohne das Gespräch im 2.",0
178,4442,"  Heute morgen waren es minus 24,2kg (wiege mich immer montags, damit ich das Wochenende nicht als Ausrede zum Schlemmen benutzen kann.",1
979,1491," Ein Gedanke,der Gestalt annehmen muß.",0
4694,2252,Wer interessiert sich nicht dafür?,0
5769,1805,Du kannst sowieso essen.,0
2004,4455," Habe abgenommen und wiege nun 105,6 kg - anfangs Januar waren es noch 113 kg.",0
3158,1745,"  also ich war schon auf der Waage, bin zwar nicht so zufrieden, wie vor einer Woche, aber was solls, ich war ja auch die ganze Woche nicht artig...",1
3998,4198,Ich behalte das im Protokoll.,2
1090,2724,"das macht sogar Spass, weil man den Erfolg an sich selbst sieht..",0
3657,3184,und er ist absolut gegen eine OP.,0
3629,1299," Aber es ist mit meiner Tochter schon ein großer Schritt (raus aus der gewohnten Umgebung, die temporäre Trennung vom Vater, zum ersten mal in Kinderbetreuung abgeben ohne große Eingewöhnungszeit....",0
2628,4264, So geht zum Beispiel der Hometrainer und da fange ich nun ganz langsam an und steigere dann die Zeit.,2
5572,408,Es gab einen Angriff von Fess.,1
4495,2156,Ich fühle mich besser ohne diese Bar.,0
3060,803,"Ich kann kaum Sport machen,da mir nach kurzer anstrengung schon die Hüften Knie und Füße wehtun.",0
2984,2744," Ich hab auch erst dann was unternommen, als ich drohte, bald das Haus nicht mehr verlassen zu können.",1
4919,2880,Es geht mir sehr gut.,0
2098,2590,""" so ungefähr :) Und ich möchte dies ohne OP erreichen..",0
5429,3699,Ich muss dem Autor etwas zurückschicken.,0
3051,3776, Abends nach dem Heimkommen geht es dann los bis zum Schlafengehen.,1
5144,2735,Ich wollte es nicht.,1
2817,715,Also entschied ich mich eine Kur zu machen und habe dort 8 kg angenommen mit Ernährungsumstellung und Bewegung!,1
4936,3971,Das ist der Weg dorthin.,0
2000,1045, Jedoch versuche ich diese zu Verschleiern/von mir weg zu schieben/sie nicht wahrhaben zu wollen; wie auch immer.,0
525,3691, Ersten mache ich keine Diät - es ist eine andere Ernährung und zweitens: wieso sollte ich mich mit weniger zufrieden geben?,0
978,2149,) und überbrücke die Zeit mit zu viel Cola light/zero.,1
1396,4289, Hatte auch keine Begleiterkrankungen und auch keinen nennenswerten Leidensdruck ausser am Anfang.,0
4623,1746,Diese Art wird von heute an ausgeschlossen.,0
5211,1704,Das Ergebnis war ein Anfall.,1
991,183," Ich muss mich zwingen, nicht so oft zu gucken.",0
3482,4064," also gab es für mich 2 Stück Kuchen, da ich über 50€ Einkaufswert hatte..",1
368,3163, Ich habe kein sättigungsgefühl und die Mengen die da drauf stehen reichen definitiv nicjz aus.,0
4276,1662,"Ich habe getrunken, seit ich durch bin.",1
259,3200,das Durchhalten....,0
776,3564," Und dass ich wieder mit Sport anfangen muss, das weiß ich auch.",0
840,3123," Die Erkenntnis, dass Essen nichts schlechtes ist, hilft mir heute, nicht mehr zu essen als mein Körper braucht.",1
930,97,"Das ist mein letzter weg , wo ich mir sagte, falls das auch nicht funktioniert, halt eine Op unausweichlich ist.",2
3605,1327," Da ich keine Dumpings bekomme, habe ich diese Erziehungsmaßname nicht und muß wie jeder nicht operierte da selber wieder rauskommen.",0
1083,3354,"  Ich bin 1,93 m und habe selbstverständlich zu viel Speck aber ich habe auch eine ordentliche Portion Muskeln und daher auch einen relativ hohen Grundumsatz.",0
2630,3764," Das fällt mir sehr schwer, weil auch das Ändern von Gewohnheiten schon Stress und Anstrengung verursacht.",0
4023,1941,Externe Links sind Verweise.,1
1157,3119," Ich habe mir einen Coach gesucht und hatte auch einige Stunden beim Psychotherapeuten, das konnte ich aber erst vor einem Jahr.",1
5027,577,"Ich benutze diese Methode, um es zu tun.",2
5697,649,"Ich bin der ""rebuilt"", der nichts verliert, obwohl er umgangen ist.",0
4012,3336,Du musst allein vor Gericht gehen.,0
2597,272,  Aber so viele Knochen kann man ja garnicht herankarren wie der innere Schweinehund vertilgen will.,0
825,2566," Wenn ich im beim Einkaufen in ein Bereich mit Süßigkeiten, Limo etc komme, renne ich ganz schnell raus - das sieht zwar blöd aus, aber es hilft mir.",1
2499,131," Ich bin noch lange nicht am Ziel und gerade zur Zeit zweifel ich gerade sehr, da es mal wieder mit dem Gewicht nur bergauf und nicht bergab geht.",0
942,487," Leben schon ziemlich unter mein Gewicht leidet, kann ich auch verstehen ....",0
2431,1728,"   Am ersten Tag habe ich nach den ersten 10 Minuten gedacht ich halte das nicht aus, aber von Tag zu Tag wurde es etwas leichter, damit zu beginnen.",0
1676,253, nehme auch morgens ein eiweiss shake (power...,1
4070,2037,INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals INRDeals,1
1639,4422, Meinen Essens-Wochenplan habe ich geschafft.,1
4259,4460,"Ich bin in der schnellen Phase, alles läuft besser.",0
3072,1973,"  Vor 2 Wochen hab ich dann das zählen und rechnen weg gelassen, esse aber noch so wie ich es in der WW-Zeit gelernt habe und will mal sehen was es bringt.",1
4352,2823,Ich war heute auf einer Skala.,1
420,1034," Naja seit 5 Monaten hab ich nun meine Ernährung komplett umgestellt, und hab etwas über 33 kilo Abgenommen.",1
1020,4268,"  Ich glaube, seit April bin ich schon ein bisschen weitergekommen.",1
441,1731," Bis vor zwei Jahren habe ich auch nicht bemerkt das mir was fehlt, und jetzt?",0
557,3892, Ist dann aber etwas in Aktion kann ich die Finger nicht davon lassen.,0
3884,3805,Ich muss mich jeden Tag hinlegen.,0
5121,4699,Und doch gehe ich nach oben.,0
735,139, Aber ich merke es ja selber das es so nicht geht.,0
5494,1740,Zu den Referenzen gehören externe Links.,1
5592,625,Ich habe nicht genug Energie.,0
2103,3562," Und ich weiß alles - ich ""kann"" perfekt essen - aber ich schaffe es gerade einfach nicht.",0
5060,543,"Es gibt drei davon, eine in der Küche, eine am Schreibtisch und eine im Wohnzimmer.",1
3099,1818,"  ich hab festgestellt bei mir,je mehr ich denke,was darf ich essen was nicht,oder viell doch lieber das oder das umso mehr stecke ich fest in den klauen der sucht.",0
519,603, Dann dreht sich im Kopf alles ums essen.,0
527,2785,  Im beruflichen Bereich und an der Uni bekomme ich alles auf die Reihe...,0
3909,1780,Ich bevorzuge ein fremdes Land.,0
4460,3963,Dort werde ich enden.,0
3400,2843," Weniger Arbeit heißt auch, wieder mehr Bewegung in mein Leben bringen und nicht stundenlang am Notebook zu sitzen.",2
2184,266,"   Ich habe heute erstmal angefangen, nochmal etwas mehr zu trinken.",1
257,2412,Ich weiß selbst nicht warum ich mich so gegen die EB sträube .,0
5662,984,Ich bin gefahren.,0
5320,885,"Ich habe viel darüber gelernt, aber das Studium ist zurück und ich werde nicht mehr seltsam darüber.",0
3545,4122," Es passiert aber noch zu selten, dass ich auch ohne essen zufrieden bin.",0
306,570, Ich habe gelernt aus meinen selbst verbrockenen Schlamasseln im Leben selbst heraus zu gelangen.,0
4665,945,Ich habe es letztes Jahr versucht.,1
411,3198,das Bild motiviert mich  @Devielchen.....,0
1479,3763,"    Ich glaube, dass, selbst wenn man gute Strategien hat, dann noch ein Problem entstehen kann, dass man alte Gewohnheiten ändern muss.",0
3778,1846,"  ich bin stolz auf mich,jep ....",0
1501,1974,  Momentan bin ich schon glücklich wenn ich NICHT zunehme  ,0
3786,1935,Es gibt nicht alles in den fleckigen Liebesgrüssen.,0
